task_type,query,GT_机构名称,GT_国家,PRED_机构名称,PRED_国家,raw_output,parsed_output
机构和国家,中国碳青霉烯耐药肠杆菌感染诊治与防控指南及专家共识,,中国,中国碳青霉烯耐药肠杆菌感染诊治与防控指南,中国,"{""data"": {""result"": ""{\""机构名称\"":\""中国碳青霉烯耐药肠杆菌感染诊治与防控指南\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b54006b9d3694ca785e5ab2726d2b08f"", ""object"": ""chat.completion"", ""created"": 1781079840, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""中国碳青霉烯耐药肠杆菌感染诊治与防控指南\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 22, ""total_tokens"": 115}}}","{""机构名称"": ""中国碳青霉烯耐药肠杆菌感染诊治与防控指南"", ""国家"": ""中国""}"
机构和国家,最近5年直肠癌哪些方面研究是热门,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-fd8693c422bc4a7fbbeb6d657bbe7aeb"", ""object"": ""chat.completion"", ""created"": 1781079841, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,达摩院自2017年成立起布局医疗AI，先后研发出胰腺癌AI模型DAMO PANDA、胃癌筛查AI模型DAMO GRAPE等。,达摩院,,达摩院,,"{""data"": {""result"": ""{\""机构名称\"":\""达摩院\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-0f4e9ab71e254311a65b639d0f7a878a"", ""object"": ""chat.completion"", ""created"": 1781079841, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""达摩院\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 113, ""completion_tokens"": 11, ""total_tokens"": 124}}}","{""机构名称"": ""达摩院"", ""国家"": """"}"
机构和国家,托伐普坦治疗肝硬化难治性腹水，看到指南提到使用托伐普坦一般不超过几天,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9e150cfb004f4f7394c33a1eade2c0c2"", ""object"": ""chat.completion"", ""created"": 1781079842, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 7, ""total_tokens"": 107}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,双相情感障碍指南,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8eb82ca6c1df47009118eb83143b2014"", ""object"": ""chat.completion"", ""created"": 1781079843, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 82, ""completion_tokens"": 7, ""total_tokens"": 89}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,日本胃癌最新版指南与上版指南区别？,,日本,,日本,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""日本\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ff9afe66d5ed4b2b95a3ccbef6b39cdf"", ""object"": ""chat.completion"", ""created"": 1781079843, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""日本\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 8, ""total_tokens"": 95}}}","{""机构名称"": """", ""国家"": ""日本""}"
机构和国家,在南中国区开展Q2市场活动时，如何根据区域特点和目标受众进行差异化策略制定？研究类型：Review。发布时间：近3年-至今。影响因子(IF)值:无限制。,,南中国区,,南中国区,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""南中国区\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1a58a0db85dd4791b305f0f891afee20"", ""object"": ""chat.completion"", ""created"": 1781079844, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""南中国区\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 118, ""completion_tokens"": 9, ""total_tokens"": 127}}}","{""机构名称"": """", ""国家"": ""南中国区""}"
机构和国家,神经外科2000以后的国内外指南共识,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5e2f2f76fb514d88ba35aa4f6e382fdf"", ""object"": ""chat.completion"", ""created"": 1781079845, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 7, ""total_tokens"": 94}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,罗列结直肠癌综述,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e537e5749fd74cd7bade5a2847000610"", ""object"": ""chat.completion"", ""created"": 1781079845, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 81, ""completion_tokens"": 7, ""total_tokens"": 88}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,Kisqali的中国指南推荐,,中国,中国指南,中国,"{""data"": {""result"": ""{\""机构名称\"":\""中国指南\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-7f7c6b10623245fabfdb2b29630e7950"", ""object"": ""chat.completion"", ""created"": 1781079846, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""中国指南\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 84, ""completion_tokens"": 11, ""total_tokens"": 95}}}","{""机构名称"": ""中国指南"", ""国家"": ""中国""}"
机构和国家,Nature上胆管癌新抗原疫苗的文章,,,Nature,,"{""data"": {""result"": ""{\""机构名称\"":\""Nature\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cee1168f6afa4a56aa858326f6dc1b2a"", ""object"": ""chat.completion"", ""created"": 1781079847, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""Nature\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 9, ""total_tokens"": 95}}}","{""机构名称"": ""Nature"", ""国家"": """"}"
机构和国家,请检索BBraun（贝朗）Diacap Pro Hi 血液透析器的文献,BBraun,,BBraun（贝朗）,,"{""data"": {""result"": ""{\""机构名称\"":\""BBraun（贝朗）\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-52c1c00d346047a586623cbba378f42a"", ""object"": ""chat.completion"", ""created"": 1781079848, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""BBraun（贝朗）\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 96, ""completion_tokens"": 15, ""total_tokens"": 111}}}","{""机构名称"": ""BBraun（贝朗）"", ""国家"": """"}"
机构和国家,构建用于JACC期刊的医学图表，系统展示血浆致动脉硬化指数（AIP）在临床转化过程中面临的挑战，包括缺乏统一的临床截断值（cut-off value）、缺乏大规模前瞻性随机对照试验（RCT）证据、预测效能的增量价值有限、临床认知度不足以及不同疾病背景下的异质性。,JACC,,JACC,,"{""data"": {""result"": ""{\""机构名称\"":\""JACC\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b1e71050d70e4751922d434a775e09eb"", ""object"": ""chat.completion"", ""created"": 1781079849, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""JACC\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 145, ""completion_tokens"": 10, ""total_tokens"": 155}}}","{""机构名称"": ""JACC"", ""国家"": """"}"
机构和国家,总结一下Miracle试验的最新结果,,,Miracle,,"{""data"": {""result"": ""{\""机构名称\"":\""Miracle\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ebb1552b28c349848a1985ed105ed9af"", ""object"": ""chat.completion"", ""created"": 1781079850, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""Miracle\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 83, ""completion_tokens"": 10, ""total_tokens"": 93}}}","{""机构名称"": ""Miracle"", ""国家"": """"}"
机构和国家,2025年AHA心肺复苏指南,AHA,,AHA,,"{""data"": {""result"": ""{\""机构名称\"":\""AHA\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9eee3a9d320941a78053f5c4ba1f95dd"", ""object"": ""chat.completion"", ""created"": 1781079851, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""AHA\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 9, ""total_tokens"": 95}}}","{""机构名称"": ""AHA"", ""国家"": """"}"
机构和国家,the evidence of the adjuvant treatment of furmoertinib for non-small cell lung cancer,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3208dc98eb5d44d28523d9edf2fc43d1"", ""object"": ""chat.completion"", ""created"": 1781079851, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 97, ""completion_tokens"": 7, ""total_tokens"": 104}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,驱动基因阴性非小细胞肺癌的美国临床诊疗指南推荐治疗方案,,美国,美国临床诊疗指南,美国,"{""data"": {""result"": ""{\""机构名称\"":\""美国临床诊疗指南\"",\""国家\"":\""美国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-bbbdfbecea24493ba1d96c6cd3c45c10"", ""object"": ""chat.completion"", ""created"": 1781079852, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""美国临床诊疗指南\"",\""国家\"":\""美国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 13, ""total_tokens"": 103}}}","{""机构名称"": ""美国临床诊疗指南"", ""国家"": ""美国""}"
机构和国家,艾司奥美拉唑镁在使用中应注意什么？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5a6fbca92ad1424398661fd7dbf292ce"", ""object"": ""chat.completion"", ""created"": 1781079853, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 7, ""total_tokens"": 96}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,思福诺针对CRPA的治疗效果如何,,,思福诺,,"{""data"": {""result"": ""{\""机构名称\"":\""思福诺\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-56cafd5a391a4c3c97c99380bc0e2c71"", ""object"": ""chat.completion"", ""created"": 1781079854, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""思福诺\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 11, ""total_tokens"": 97}}}","{""机构名称"": ""思福诺"", ""国家"": """"}"
机构和国家,乳腺癌LuminalA淋巴结一枚转移，指南治疗建议,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-256ca2765f8f4e8ca270be98eb421cb7"", ""object"": ""chat.completion"", ""created"": 1781079855, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 7, ""total_tokens"": 96}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,请检索并总结ESPEN系列指南中针对老年、共病及肿瘤患者的营养支持推荐意见、临床评估标准、营养干预策略及循证医学证据。,ESPEN,,ESPEN,,"{""data"": {""result"": ""{\""机构名称\"":\""ESPEN\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-20fc0769e7cb452e8c58b2ca2c41b235"", ""object"": ""chat.completion"", ""created"": 1781079856, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""ESPEN\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 112, ""completion_tokens"": 10, ""total_tokens"": 122}}}","{""机构名称"": ""ESPEN"", ""国家"": """"}"
机构和国家,房颤的药物治疗指南和前沿展望,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-0683fc735ccd4de1a898a2915f9944e5"", ""object"": ""chat.completion"", ""created"": 1781079856, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,中国风湿病流行病学概述及相关研究进展,,中国,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b6aaea7f42f74793b331df084251820c"", ""object"": ""chat.completion"", ""created"": 1781079857, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 8, ""total_tokens"": 93}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,恩格列净扩了适应症，获批了治疗慢性肾病的适应症，您觉得对临床研究会有什么影响？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4103cc2e85a1481991674610fe1b5c82"", ""object"": ""chat.completion"", ""created"": 1781079857, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 7, ""total_tokens"": 107}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,"ISO 15189:2023 ""Medical laboratories — Requirements for quality and competence"" 引用格式及文献著录规范",ISO,,ISO,,"{""data"": {""result"": ""{\""机构名称\"":\""ISO\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-31b0806c55924cabb709c2d7da2f6459"", ""object"": ""chat.completion"", ""created"": 1781079858, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""ISO\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 106, ""completion_tokens"": 9, ""total_tokens"": 115}}}","{""机构名称"": ""ISO"", ""国家"": """"}"
机构和国家,tatme手术适应症和禁忌症,,,tatme,,"{""data"": {""result"": ""{\""机构名称\"":\""tatme\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c59ca3f8fc0a4f379bf6429dd2e69ad9"", ""object"": ""chat.completion"", ""created"": 1781079859, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""tatme\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 84, ""completion_tokens"": 10, ""total_tokens"": 94}}}","{""机构名称"": ""tatme"", ""国家"": """"}"
机构和国家,病理性近视是造成全球不可逆视力损害的主要原因之一，本质特征是眼轴的过度进行性增长，导致眼球后段发生一系列退行性病理改变，其发病率的日益上升对中国乃至世界构成严峻的公共卫生挑战。后巩膜加固术通过加固材料对眼球后部巩膜进行机械性加强，提高巩膜抗张能力，有效控制病理性近视患者眼轴的延长及近视度数的进展，减轻病理性近视引起的视网膜脉络膜病变。然后后巩膜加固术对巩膜生物力学特性改善的精确分子调控机制尚不明确，如何影响细胞外基质动态平衡、MMPs/TIMPs活性以及细胞机械应力传导的具体通路还属未知。亟待深入探索PSR如何调控巩膜微环境的分子信号网络，为病理性近视的治疗提供新的靶点。,,中国,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-610fe1d874114deaa199a254f8411562"", ""object"": ""chat.completion"", ""created"": 1781079860, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 247, ""completion_tokens"": 8, ""total_tokens"": 255}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,膝关节骨性关节炎基础研究前沿热点有哪些,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-553a3bd351434dacbe5477c007492c0d"", ""object"": ""chat.completion"", ""created"": 1781079860, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 84, ""completion_tokens"": 7, ""total_tokens"": 91}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,"CDK4/6 Inhibitor Resistance in Hormone Receptor-Positive Metastatic Breast Cancer: Translational Research, Clinical Trials, and Future Directions这篇综述讲了什么",,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-957873542998480ebbcd84b46cfcd9c1"", ""object"": ""chat.completion"", ""created"": 1781079861, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 114, ""completion_tokens"": 7, ""total_tokens"": 121}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,法布雷病 心脏超声 指南,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-f79aa805971342d2addbc359e43c949a"", ""object"": ""chat.completion"", ""created"": 1781079862, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,中国人群中鼻病毒感染的亚型分布及季节性特征研究,,中国,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6e8d2b35d37747d1afacdccf4ccda9f4"", ""object"": ""chat.completion"", ""created"": 1781079862, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 8, ""total_tokens"": 97}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,Vertex Pharmaceuticals 最新临床研究进展及在研药物临床试验结果,Vertex Pharmaceuticals,,Vertex Pharmaceuticals,,"{""data"": {""result"": ""{\""机构名称\"":\""Vertex Pharmaceuticals\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c9afc2437ab745c1a8c03865ef1722a8"", ""object"": ""chat.completion"", ""created"": 1781079863, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""Vertex Pharmaceuticals\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 10, ""total_tokens"": 99}}}","{""机构名称"": ""Vertex Pharmaceuticals"", ""国家"": """"}"
机构和国家,孟德尔分析在临床指南中的证据,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1da5125c08e646acb31c28bfcebd00c3"", ""object"": ""chat.completion"", ""created"": 1781079864, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,产科快速康复专家共识,产科快速康复专家,,产科快速康复专家,,"{""data"": {""result"": ""{\""机构名称\"":\""产科快速康复专家\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-2a7fbf8e6d7d44c68dbdb455b912b0f4"", ""object"": ""chat.completion"", ""created"": 1781079865, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""产科快速康复专家\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 82, ""completion_tokens"": 12, ""total_tokens"": 94}}}","{""机构名称"": ""产科快速康复专家"", ""国家"": """"}"
机构和国家,ABPA的治疗方案及临床指南推荐,ABPA,,ABPA,,"{""data"": {""result"": ""{\""机构名称\"":\""ABPA\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-de2d06ef003e4f788656a18ca5fc0a07"", ""object"": ""chat.completion"", ""created"": 1781079866, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""ABPA\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 10, ""total_tokens"": 95}}}","{""机构名称"": ""ABPA"", ""国家"": """"}"
机构和国家,非小细胞肺癌alk突变患者服用阿来替尼耐药之后怎么治疗？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-54f6a900fd4d4c1999b2268eb9022c4c"", ""object"": ""chat.completion"", ""created"": 1781079866, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 7, ""total_tokens"": 100}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,Hans Clevers近期研究成果,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-202966f3ddca466298be4df6e975bba8"", ""object"": ""chat.completion"", ""created"": 1781079867, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 83, ""completion_tokens"": 7, ""total_tokens"": 90}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,低位前切综合症未来研究方向,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-020b4149008e48e58378aefd77b7dce7"", ""object"": ""chat.completion"", ""created"": 1781079867, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 83, ""completion_tokens"": 7, ""total_tokens"": 90}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,儿童使用舒巴坦度洛巴坦是否需要根据肌酐清除率调整给药频次？是否应遵循IDSA推荐的200mg/kg/d，每4-6小时给药一次的方案？,IDSA,,IDSA,,"{""data"": {""result"": ""{\""机构名称\"":\""IDSA\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-db70bc7e5506403db826c167d9eae8d9"", ""object"": ""chat.completion"", ""created"": 1781079868, ""model"": ""qwen35-4b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""IDSA\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 119, ""completion_tokens"": 10, ""total_tokens"": 129}}}","{""机构名称"": ""IDSA"", ""国家"": """"}"
