task_type,query,GT_机构名称,GT_国家,PRED_机构名称,PRED_国家,raw_output,parsed_output
机构和国家,中国碳青霉烯耐药肠杆菌感染诊治与防控指南及专家共识,中国碳青霉烯耐药肠杆菌感染诊治与防控指南,中国,中国碳青霉烯耐药肠杆菌感染诊治与防控指南,中国,"{""data"": {""result"": ""{\""机构名称\"":\""中国碳青霉烯耐药肠杆菌感染诊治与防控指南\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-838f8cd3836b4df9822281e068edc782"", ""object"": ""chat.completion"", ""created"": 1781062353, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""中国碳青霉烯耐药肠杆菌感染诊治与防控指南\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 22, ""total_tokens"": 115}}}","{""机构名称"": ""中国碳青霉烯耐药肠杆菌感染诊治与防控指南"", ""国家"": ""中国""}"
机构和国家,最近5年直肠癌哪些方面研究是热门,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ef8dfdc9520d413b9cac6c0fba477548"", ""object"": ""chat.completion"", ""created"": 1781062353, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,达摩院自2017年成立起布局医疗AI，先后研发出胰腺癌AI模型DAMO PANDA、胃癌筛查AI模型DAMO GRAPE等。,达摩院,,达摩院,,"{""data"": {""result"": ""{\""机构名称\"":\""达摩院\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1476e6a638e940f5bc7e653f79fd951e"", ""object"": ""chat.completion"", ""created"": 1781062354, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""达摩院\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 113, ""completion_tokens"": 11, ""total_tokens"": 124}}}","{""机构名称"": ""达摩院"", ""国家"": """"}"
机构和国家,托伐普坦治疗肝硬化难治性腹水，看到指南提到使用托伐普坦一般不超过几天,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ac8b23f50ca044faa2bcf793a3145cb0"", ""object"": ""chat.completion"", ""created"": 1781062354, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 7, ""total_tokens"": 107}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,双相情感障碍指南,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1af76f0a2775422c97ae732543774f71"", ""object"": ""chat.completion"", ""created"": 1781062354, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 82, ""completion_tokens"": 7, ""total_tokens"": 89}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,日本胃癌最新版指南与上版指南区别？,,日本,日本,日本,"{""data"": {""result"": ""{\""机构名称\"":\""日本\"",\""国家\"":\""日本\""}""}, ""raw_openai"": {""id"": ""chatcmpl-09b5e41be9d64544a26e57e37fc6c5a7"", ""object"": ""chat.completion"", ""created"": 1781062354, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""日本\"",\""国家\"":\""日本\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 10, ""total_tokens"": 97}}}","{""机构名称"": ""日本"", ""国家"": ""日本""}"
机构和国家,在南中国区开展Q2市场活动时，如何根据区域特点和目标受众进行差异化策略制定？研究类型：Review。发布时间：近3年-至今。影响因子(IF)值:无限制。,,南中国区,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-36152259f6534324b64978091e68570b"", ""object"": ""chat.completion"", ""created"": 1781062355, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 118, ""completion_tokens"": 8, ""total_tokens"": 126}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,神经外科2000以后的国内外指南共识,,,神经外科,,"{""data"": {""result"": ""{\""机构名称\"":\""神经外科\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-a721b6d8a49047d1b016847dd040af1d"", ""object"": ""chat.completion"", ""created"": 1781062355, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""神经外科\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 10, ""total_tokens"": 97}}}","{""机构名称"": ""神经外科"", ""国家"": """"}"
机构和国家,罗列结直肠癌综述,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8001dc64d51549579e800a84edc6b117"", ""object"": ""chat.completion"", ""created"": 1781062355, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 81, ""completion_tokens"": 7, ""total_tokens"": 88}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,Kisqali的中国指南推荐,,中国,Kisqali,中国,"{""data"": {""result"": ""{\""机构名称\"":\""Kisqali\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e953ba0dc3f84a8aa99d50cb6d6d21a0"", ""object"": ""chat.completion"", ""created"": 1781062355, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""Kisqali\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 84, ""completion_tokens"": 13, ""total_tokens"": 97}}}","{""机构名称"": ""Kisqali"", ""国家"": ""中国""}"
机构和国家,Nature上胆管癌新抗原疫苗的文章,,,Nature,,"{""data"": {""result"": ""{\""机构名称\"":\""Nature\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e48891e227dd45298d851c667e9dd4af"", ""object"": ""chat.completion"", ""created"": 1781062356, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""Nature\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 9, ""total_tokens"": 95}}}","{""机构名称"": ""Nature"", ""国家"": """"}"
机构和国家,请检索BBraun（贝朗）Diacap Pro Hi 血液透析器的文献,BBraun,,BBraun,,"{""data"": {""result"": ""{\""机构名称\"":\""BBraun\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4090eaac1df243fc8cd51c1c9f36dfea"", ""object"": ""chat.completion"", ""created"": 1781062356, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""BBraun\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 96, ""completion_tokens"": 11, ""total_tokens"": 107}}}","{""机构名称"": ""BBraun"", ""国家"": """"}"
机构和国家,构建用于JACC期刊的医学图表，系统展示血浆致动脉硬化指数（AIP）在临床转化过程中面临的挑战，包括缺乏统一的临床截断值（cut-off value）、缺乏大规模前瞻性随机对照试验（RCT）证据、预测效能的增量价值有限、临床认知度不足以及不同疾病背景下的异质性。,JACC,,JACC,,"{""data"": {""result"": ""{\""机构名称\"":\""JACC\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-2b2f4ea8ec644edb84734ddfe0778405"", ""object"": ""chat.completion"", ""created"": 1781062356, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""JACC\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 145, ""completion_tokens"": 10, ""total_tokens"": 155}}}","{""机构名称"": ""JACC"", ""国家"": """"}"
机构和国家,总结一下Miracle试验的最新结果,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9eded77501304904bea3c9486824034d"", ""object"": ""chat.completion"", ""created"": 1781062357, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 83, ""completion_tokens"": 7, ""total_tokens"": 90}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,2025年AHA心肺复苏指南,AHA,,AHA,美国,"{""data"": {""result"": ""{\""机构名称\"":\""AHA\"",\""国家\"":\""美国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-dd18b6b209704304b73d75ce9d8bf61b"", ""object"": ""chat.completion"", ""created"": 1781062357, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""AHA\"",\""国家\"":\""美国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 10, ""total_tokens"": 96}}}","{""机构名称"": ""AHA"", ""国家"": ""美国""}"
机构和国家,the evidence of the adjuvant treatment of furmoertinib for non-small cell lung cancer,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-7244ac41f11543d3a5d1c6584b711b42"", ""object"": ""chat.completion"", ""created"": 1781062357, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 97, ""completion_tokens"": 7, ""total_tokens"": 104}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,驱动基因阴性非小细胞肺癌的美国临床诊疗指南推荐治疗方案,,美国,美国,美国,"{""data"": {""result"": ""{\""机构名称\"":\""美国\"",\""国家\"":\""美国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-aec7dce91c924c3dbb16a575b06282e8"", ""object"": ""chat.completion"", ""created"": 1781062357, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""美国\"",\""国家\"":\""美国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 10, ""total_tokens"": 100}}}","{""机构名称"": ""美国"", ""国家"": ""美国""}"
机构和国家,艾司奥美拉唑镁在使用中应注意什么？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9ce79e3c27c24c068b3dbe24c5fdefe3"", ""object"": ""chat.completion"", ""created"": 1781062358, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 7, ""total_tokens"": 96}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,思福诺针对CRPA的治疗效果如何,思福诺,,思福诺,,"{""data"": {""result"": ""{\""机构名称\"":\""思福诺\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-21a935f06da54918afeda2e278d11bde"", ""object"": ""chat.completion"", ""created"": 1781062358, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""思福诺\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 11, ""total_tokens"": 97}}}","{""机构名称"": ""思福诺"", ""国家"": """"}"
机构和国家,乳腺癌LuminalA淋巴结一枚转移，指南治疗建议,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-385a57196bac4b399884a3ff564ecff7"", ""object"": ""chat.completion"", ""created"": 1781062358, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 7, ""total_tokens"": 96}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,请检索并总结ESPEN系列指南中针对老年、共病及肿瘤患者的营养支持推荐意见、临床评估标准、营养干预策略及循证医学证据。,ESPEN,,ESPEN,,"{""data"": {""result"": ""{\""机构名称\"":\""ESPEN\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-20c7cad24bab4977a860afc852e0496d"", ""object"": ""chat.completion"", ""created"": 1781062359, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""ESPEN\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 112, ""completion_tokens"": 10, ""total_tokens"": 122}}}","{""机构名称"": ""ESPEN"", ""国家"": """"}"
机构和国家,房颤的药物治疗指南和前沿展望,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cee9cef8c2bd4e6f9c55a326e6fa8a11"", ""object"": ""chat.completion"", ""created"": 1781062359, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,中国风湿病流行病学概述及相关研究进展,,中国,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c7bba42bb2224d11969c2af869ef8939"", ""object"": ""chat.completion"", ""created"": 1781062359, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 8, ""total_tokens"": 93}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,恩格列净扩了适应症，获批了治疗慢性肾病的适应症，您觉得对临床研究会有什么影响？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b0c6a1c8c9f64234a4cfa71a126ab206"", ""object"": ""chat.completion"", ""created"": 1781062359, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 7, ""total_tokens"": 107}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,"ISO 15189:2023 ""Medical laboratories — Requirements for quality and competence"" 引用格式及文献著录规范",ISO,,ISO,,"{""data"": {""result"": ""{\""机构名称\"":\""ISO\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e8793bf2a4914bdaadaca8d8ac79b20d"", ""object"": ""chat.completion"", ""created"": 1781062360, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""ISO\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 106, ""completion_tokens"": 9, ""total_tokens"": 115}}}","{""机构名称"": ""ISO"", ""国家"": """"}"
机构和国家,tatme手术适应症和禁忌症,,,tatme,,"{""data"": {""result"": ""{\""机构名称\"":\""tatme\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-7bc68bb1262e4bf29e747d6f7e955af0"", ""object"": ""chat.completion"", ""created"": 1781062360, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""tatme\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 84, ""completion_tokens"": 10, ""total_tokens"": 94}}}","{""机构名称"": ""tatme"", ""国家"": """"}"
机构和国家,病理性近视是造成全球不可逆视力损害的主要原因之一，本质特征是眼轴的过度进行性增长，导致眼球后段发生一系列退行性病理改变，其发病率的日益上升对中国乃至世界构成严峻的公共卫生挑战。后巩膜加固术通过加固材料对眼球后部巩膜进行机械性加强，提高巩膜抗张能力，有效控制病理性近视患者眼轴的延长及近视度数的进展，减轻病理性近视引起的视网膜脉络膜病变。然后后巩膜加固术对巩膜生物力学特性改善的精确分子调控机制尚不明确，如何影响细胞外基质动态平衡、MMPs/TIMPs活性以及细胞机械应力传导的具体通路还属未知。亟待深入探索PSR如何调控巩膜微环境的分子信号网络，为病理性近视的治疗提供新的靶点。,,中国,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-78469fb514344b22a53689250bc44cea"", ""object"": ""chat.completion"", ""created"": 1781062360, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 247, ""completion_tokens"": 8, ""total_tokens"": 255}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,膝关节骨性关节炎基础研究前沿热点有哪些,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-49b0875383b542a7a039f0f4a197c2a4"", ""object"": ""chat.completion"", ""created"": 1781062360, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 84, ""completion_tokens"": 7, ""total_tokens"": 91}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,"CDK4/6 Inhibitor Resistance in Hormone Receptor-Positive Metastatic Breast Cancer: Translational Research, Clinical Trials, and Future Directions这篇综述讲了什么",,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8e70be146f154071902cf0d480e7d594"", ""object"": ""chat.completion"", ""created"": 1781062361, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 114, ""completion_tokens"": 7, ""total_tokens"": 121}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,法布雷病 心脏超声 指南,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9730fdb3713644778c9afe65bac479ed"", ""object"": ""chat.completion"", ""created"": 1781062361, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,中国人群中鼻病毒感染的亚型分布及季节性特征研究,,中国,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-58d347b50a9c4ad4bf933499a58dea66"", ""object"": ""chat.completion"", ""created"": 1781062361, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 8, ""total_tokens"": 97}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,Vertex Pharmaceuticals 最新临床研究进展及在研药物临床试验结果,Vertex Pharmaceuticals,,Vertex Pharmaceuticals,,"{""data"": {""result"": ""{\""机构名称\"":\""Vertex Pharmaceuticals\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-da8de1990bc54834beceb4c014f14555"", ""object"": ""chat.completion"", ""created"": 1781062361, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""Vertex Pharmaceuticals\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 10, ""total_tokens"": 99}}}","{""机构名称"": ""Vertex Pharmaceuticals"", ""国家"": """"}"
机构和国家,孟德尔分析在临床指南中的证据,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-78a2249081094c6b9df4da37dd74de29"", ""object"": ""chat.completion"", ""created"": 1781062362, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 7, ""total_tokens"": 92}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,产科快速康复专家共识,产科快速康复专家,,产科快速康复专家,,"{""data"": {""result"": ""{\""机构名称\"":\""产科快速康复专家\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-24d06d9192614be182f04976bb2e5a02"", ""object"": ""chat.completion"", ""created"": 1781062362, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""产科快速康复专家\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 82, ""completion_tokens"": 12, ""total_tokens"": 94}}}","{""机构名称"": ""产科快速康复专家"", ""国家"": """"}"
机构和国家,ABPA的治疗方案及临床指南推荐,ABPA,,ABPA,,"{""data"": {""result"": ""{\""机构名称\"":\""ABPA\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5409b420ee0544dfb312b548463e5acf"", ""object"": ""chat.completion"", ""created"": 1781062362, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""ABPA\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 10, ""total_tokens"": 95}}}","{""机构名称"": ""ABPA"", ""国家"": """"}"
机构和国家,非小细胞肺癌alk突变患者服用阿来替尼耐药之后怎么治疗？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-62f4f6ee410f4d42bd92c8e991dcec84"", ""object"": ""chat.completion"", ""created"": 1781062362, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 7, ""total_tokens"": 100}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,Hans Clevers近期研究成果,,,Hans Clevers,,"{""data"": {""result"": ""{\""机构名称\"":\""Hans Clevers\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4c3ed5e514bb4e91b9d643b9646f78c8"", ""object"": ""chat.completion"", ""created"": 1781062363, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""Hans Clevers\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 83, ""completion_tokens"": 12, ""total_tokens"": 95}}}","{""机构名称"": ""Hans Clevers"", ""国家"": """"}"
机构和国家,低位前切综合症未来研究方向,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-54ecae1d66a340749f2f042728c8c2e8"", ""object"": ""chat.completion"", ""created"": 1781062363, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 83, ""completion_tokens"": 7, ""total_tokens"": 90}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,儿童使用舒巴坦度洛巴坦是否需要根据肌酐清除率调整给药频次？是否应遵循IDSA推荐的200mg/kg/d，每4-6小时给药一次的方案？,IDSA,,IDSA,,"{""data"": {""result"": ""{\""机构名称\"":\""IDSA\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-734954ad68f7430aae345321a29a7f95"", ""object"": ""chat.completion"", ""created"": 1781062363, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""IDSA\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 119, ""completion_tokens"": 10, ""total_tokens"": 129}}}","{""机构名称"": ""IDSA"", ""国家"": """"}"
